FIPS,clusters
56017,cluster_0
56019,cluster_0
56021,cluster_0
56023,cluster_0
56025,cluster_0
56027,cluster_0
56029,cluster_0
56031,cluster_0
56033,cluster_0
56035,cluster_0
56037,cluster_0
56039,cluster_0
56041,cluster_0
56043,cluster_0
56045,cluster_0
